date,value
2022-09-29,15.155824676385366
2022-09-30,15.074718071178578
2022-10-03,15.400255541320778
2022-10-04,15.585800788838451
2022-10-05,15.441364368623034
2022-10-06,15.45136381311984
2022-10-07,14.826954058091346
2022-10-10,14.864729737200438
2022-10-11,14.49726498614702
2022-10-12,14.379969548299782
2022-10-13,14.719206480074176
2022-10-14,14.441963268437782
2022-10-17,15.278347695216407
2022-10-18,15.1528982199654
2022-10-19,15.183771155027824
2022-10-20,15.013297720547031
2022-10-21,14.821528324011547
2022-10-24,14.823956940551891
2022-10-25,15.749988546265186
2022-10-26,14.34665369993647
2022-10-27,13.593149296996405
2022-10-28,13.768025426392178
2022-10-31,12.929730329861236
2022-11-01,13.21286311081016
2022-11-02,12.576222688266627
2022-11-03,12.329090051844547
2022-11-04,12.589788390579708
